,Date,FTHG,FTAG,FTR,Home,Away,PH,PD,PA,PCH,PCD,PCA
258,02/02/2021,2.0,1.0,H,Wolves,Arsenal,3.71,3.36,2.2,3.72,3.34,2.2
259,02/02/2021,2.0,1.0,H,Sheffield United,West Brom,2.11,3.33,4.03,2.2,3.36,3.68
260,02/03/13,1.0,0.0,H,Chelsea,West Brom,1.43,4.95,8.58,1.37,5.2,10.31
261,02/03/13,3.0,1.0,H,Everton,Reading,1.39,5.16,9.48,1.35,5.36,10.8
262,02/03/13,1.0,2.0,A,Southampton,QPR,1.86,3.79,4.56,1.68,4.01,5.6
263,02/03/13,0.0,1.0,A,Stoke,West Ham,2.14,3.31,3.98,2.49,3.25,3.19
264,02/03/13,2.0,2.0,D,Sunderland,Fulham,2.35,3.31,3.42,2.24,3.35,3.62
265,02/03/13,1.0,0.0,H,Swansea,Newcastle,2.09,3.58,3.82,2.04,3.65,3.85
266,02/03/13,0.0,4.0,A,Wigan,Liverpool,4.48,3.78,1.88,4.84,3.99,1.78
267,02/03/13,4.0,0.0,H,Man United,Norwich,1.38,5.25,9.44,1.24,6.64,15.5
268,02/03/14,1.0,0.0,H,Tottenham,Cardiff,1.36,5.29,10.58,1.34,5.49,10.87
269,02/03/14,4.0,1.0,H,Aston Villa,Norwich,2.11,3.38,4.01,2.27,3.39,3.49
270,02/03/14,1.0,1.0,D,Swansea,Crystal Palace,1.85,3.52,5.12,1.8,3.63,5.31
271,02/03/2016,1.0,0.0,H,Stoke,Newcastle,2.03,3.53,4.1,2.06,3.51,4.0
272,02/03/2016,1.0,0.0,H,Man United,Watford,1.66,3.92,6.21,1.64,3.99,6.3
273,02/03/2016,1.0,0.0,H,West Ham,Tottenham,4.03,3.64,2.01,3.6,3.38,2.24
274,02/03/2016,3.0,0.0,H,Liverpool,Man City,2.64,3.5,2.81,2.79,3.53,2.64
275,02/03/2016,1.0,2.0,A,Arsenal,Swansea,1.37,5.21,10.28,1.29,5.95,12.55
276,02/03/2019,2.0,0.0,H,Wolves,Cardiff,1.51,4.37,7.46,1.78,3.55,5.59
277,02/03/2019,2.0,0.0,H,West Ham,Newcastle,2.1,3.56,3.81,2.18,3.42,3.74
278,02/03/2019,1.0,1.0,D,Tottenham,Arsenal,2.05,3.75,3.78,2.02,3.59,4.07
279,02/03/2019,1.0,3.0,A,Burnley,Crystal Palace,2.9,3.32,2.67,2.95,3.26,2.66
280,02/03/2019,1.0,0.0,H,Brighton,Huddersfield,1.83,3.5,5.24,1.78,3.44,5.83
281,02/03/2019,0.0,1.0,A,Bournemouth,Man City,11.74,7.23,1.23,14.56,8.68,1.18
282,02/03/2019,3.0,2.0,H,Man United,Southampton,1.45,4.61,8.37,1.47,4.55,7.8
283,02/03/2021,4.0,1.0,H,Man City,Wolves,1.23,6.38,16.42,1.21,6.96,15.9
284,02/04/17,0.0,0.0,D,Swansea,Middlesbrough,1.98,3.43,4.47,1.95,3.43,4.62
285,02/04/17,2.0,2.0,D,Arsenal,Man City,3.22,3.82,2.23,2.9,3.84,2.41
286,02/04/2016,0.0,4.0,A,Aston Villa,Chelsea,6.46,4.12,1.6,4.93,3.63,1.85
287,02/04/2016,2.0,2.0,D,West Ham,Crystal Palace,1.95,3.65,4.29,1.85,3.74,4.65
288,02/04/2016,0.0,0.0,D,Sunderland,West Brom,2.11,3.36,4.0,2.0,3.4,4.39
289,02/04/2016,2.0,2.0,D,Stoke,Swansea,2.17,3.39,3.8,2.13,3.37,3.96
290,02/04/2016,4.0,0.0,H,Arsenal,Watford,1.36,5.4,9.82,1.35,5.55,9.9
291,02/04/2016,0.0,4.0,A,Bournemouth,Man City,3.7,3.65,2.1,3.94,3.72,2.01
292,02/04/2016,1.0,1.0,D,Liverpool,Tottenham,2.49,3.5,3.01,2.15,3.56,3.66
293,02/04/2016,3.0,2.0,H,Norwich,Newcastle,2.19,3.41,3.7,2.31,3.35,3.45
294,02/04/2019,4.0,1.0,H,Watford,Fulham,1.76,3.86,5.06,1.76,3.84,5.09
295,02/04/2019,2.0,1.0,H,Wolves,Man United,3.98,3.6,2.02,3.19,3.18,2.53
296,02/04/2022,1.0,4.0,A,Chelsea,Brentford,1.35,5.18,10.7,1.4,4.77,9.59
297,02/04/2022,1.0,1.0,D,Leeds,Southampton,2.39,3.69,3.01,2.5,3.63,2.86
298,02/04/2022,2.0,1.0,H,Wolves,Aston Villa,3.11,3.13,2.63,3.16,3.09,2.62
299,02/04/2022,1.0,1.0,D,Man United,Leicester,1.52,4.71,6.41,1.56,4.76,5.69
300,02/04/2022,0.0,2.0,A,Burnley,Man City,15.0,6.63,1.23,16.5,7.3,1.2
301,02/04/2022,0.0,0.0,D,Brighton,Norwich,1.53,4.08,7.94,1.52,4.33,7.16
302,02/04/2022,2.0,0.0,H,Liverpool,Watford,1.13,9.86,23.62,1.17,8.5,18.0
303,02/05/15,1.0,0.0,H,West Ham,Burnley,2.29,3.45,3.39,2.38,3.43,3.25
304,02/05/15,2.0,0.0,H,Swansea,Stoke,2.28,3.43,3.45,2.31,3.38,3.45
305,02/05/15,2.0,1.0,H,Sunderland,Southampton,4.04,3.44,2.08,4.06,3.44,2.07
306,02/05/15,0.0,1.0,A,Man United,West Brom,1.38,5.23,10.35,1.41,4.81,9.85
307,02/05/15,2.0,1.0,H,Liverpool,QPR,1.38,5.2,9.56,1.36,5.6,9.5
308,02/05/15,3.0,0.0,H,Leicester,Newcastle,1.97,3.64,4.18,1.85,3.71,4.72
309,02/05/15,3.0,2.0,H,Aston Villa,Everton,2.78,3.32,2.79,2.64,3.29,2.96
310,02/05/2016,2.0,2.0,D,Chelsea,Tottenham,2.72,3.56,2.69,2.58,3.56,2.85
311,02/05/2021,0.0,2.0,A,Newcastle,Arsenal,3.75,3.58,2.1,3.75,3.64,2.08
312,02/05/2021,4.0,0.0,H,Tottenham,Sheffield United,1.29,6.11,11.87,1.31,5.78,10.51
313,02/05/2022,3.0,0.0,H,Man United,Brentford,1.78,4.08,4.61,1.8,3.96,4.62
314,02/07/2020,3.0,1.0,H,Sheffield United,Tottenham,4.17,3.49,2.01,4.66,3.7,1.83
315,02/07/2020,4.0,0.0,H,Man City,Liverpool,2.08,4.01,3.42,2.05,3.79,3.59
316,02/09/12,2.0,3.0,A,Southampton,Man United,6.25,4.48,1.57,7.24,4.62,1.5
317,02/09/12,0.0,2.0,A,Liverpool,Arsenal,2.1,3.54,3.82,1.88,3.78,4.43
318,02/09/12,1.0,1.0,D,Newcastle,Aston Villa,1.63,4.08,6.21,1.66,3.95,6.13
319,02/09/2018,2.0,1.0,H,Watford,Tottenham,5.5,4.19,1.66,5.6,3.97,1.69
320,02/09/2018,2.0,3.0,A,Cardiff,Arsenal,6.35,4.54,1.55,6.34,4.47,1.56
321,02/09/2018,0.0,2.0,A,Burnley,Man United,5.94,3.85,1.68,6.72,4.02,1.6
322,02/10/16,1.0,1.0,D,Man United,Stoke,1.35,5.46,10.61,1.31,5.8,12.0
323,02/10/16,0.0,0.0,D,Leicester,Southampton,2.24,3.35,3.63,2.52,3.38,3.05
324,02/10/16,0.0,1.0,A,Burnley,Arsenal,10.17,5.13,1.38,9.5,5.38,1.37
325,02/10/16,2.0,0.0,H,Tottenham,Man City,2.99,3.54,2.48,3.02,3.5,2.48
326,02/10/2021,1.0,1.0,D,Man United,Everton,1.51,4.37,7.59,1.56,4.33,6.57
327,02/10/2021,0.0,0.0,D,Burnley,Norwich,1.9,3.69,4.42,1.99,3.6,4.12
328,02/10/2021,3.0,1.0,H,Chelsea,Southampton,1.4,4.91,9.22,1.46,4.71,7.79
329,02/10/2021,1.0,0.0,H,Leeds,Watford,1.78,3.96,4.8,1.78,3.98,4.74
330,02/10/2021,2.0,1.0,H,Wolves,Newcastle,1.72,4.06,5.06,1.83,3.72,4.77
331,02/10/2021,0.0,0.0,D,Brighton,Arsenal,3.16,3.2,2.54,3.31,3.4,2.35
332,02/10/2022,0.0,0.0,D,Leeds,Aston Villa,2.43,3.44,3.12,2.45,3.49,3.06
333,02/10/2022,6.0,3.0,H,Man City,Man United,1.37,5.91,7.74,1.43,5.6,6.7
334,02/11/13,2.0,0.0,H,Arsenal,Liverpool,2.34,3.4,3.34,2.12,3.53,3.74
335,02/11/13,1.0,3.0,A,Fulham,Man United,6.79,4.28,1.56,6.69,4.86,1.51
336,02/11/13,1.0,0.0,H,Hull,Sunderland,2.17,3.33,3.86,2.38,3.22,3.44
337,02/11/13,7.0,0.0,H,Man City,Norwich,1.18,7.9,21.16,1.19,7.99,19.45
338,02/11/13,2.0,0.0,H,Newcastle,Chelsea,5.93,4.17,1.64,6.02,4.45,1.59
339,02/11/13,1.0,1.0,D,Stoke,Southampton,3.36,3.25,2.41,3.1,3.22,2.59
340,02/11/13,2.0,0.0,H,West Brom,Crystal Palace,1.53,4.34,7.35,1.56,4.32,6.67
341,02/11/13,0.0,0.0,D,West Ham,Aston Villa,2.18,3.45,3.68,2.14,3.47,3.81
342,02/11/14,1.0,2.0,A,Aston Villa,Tottenham,3.89,3.53,2.08,4.38,3.66,1.93
343,02/11/14,1.0,0.0,H,Man City,Man United,1.9,3.81,4.33,2.02,3.67,3.91
344,02/11/2015,3.0,1.0,H,Tottenham,Aston Villa,1.43,4.8,9.0,1.4,5.09,9.32
345,02/11/2019,1.0,0.0,H,Bournemouth,Man United,3.41,3.6,2.19,3.67,3.6,2.11
346,02/11/2019,1.0,2.0,A,Watford,Chelsea,5.13,4.21,1.68,5.34,4.43,1.63
347,02/11/2019,1.0,1.0,D,Arsenal,Wolves,1.79,3.81,4.81,1.76,3.95,4.87
348,02/11/2019,1.0,2.0,A,Aston Villa,Liverpool,8.36,5.63,1.36,10.13,6.57,1.28
349,02/11/2019,2.0,0.0,H,Brighton,Norwich,1.71,4.24,4.8,1.57,4.56,5.8
350,02/11/2019,2.0,1.0,H,Man City,Southampton,1.08,13.13,33.77,1.07,14.49,36.78
351,02/11/2019,3.0,0.0,H,Sheffield United,Burnley,2.33,3.26,3.43,2.29,3.22,3.58
352,02/11/2019,2.0,3.0,A,West Ham,Newcastle,1.79,3.87,4.69,1.89,3.64,4.48
353,02/11/2020,2.0,0.0,H,Fulham,West Brom,2.47,3.4,3.13,2.48,3.32,3.19
354,02/11/2020,1.0,4.0,A,Leeds,Leicester,2.59,3.65,2.79,2.42,3.71,2.97
355,02/12/12,2.0,1.0,H,Norwich,Sunderland,2.1,3.43,3.97,2.08,3.38,4.12
356,02/12/14,1.0,2.0,A,West Brom,West Ham,2.54,3.33,3.06,2.44,3.35,3.21
357,02/12/14,2.0,0.0,H,Swansea,QPR,1.72,3.96,5.38,1.68,4.11,5.48
358,02/12/14,2.0,1.0,H,Man United,Stoke,1.44,4.7,8.65,1.61,4.1,6.49
359,02/12/14,1.0,3.0,A,Leicester,Liverpool,3.8,3.58,2.09,4.13,3.6,2.0
360,02/12/14,0.0,1.0,A,Crystal Palace,Aston Villa,2.08,3.42,4.05,2.06,3.45,4.06
361,02/12/14,1.0,1.0,D,Burnley,Newcastle,2.87,3.29,2.72,2.92,3.33,2.65
362,02/12/2017,1.0,3.0,A,Arsenal,Man United,2.44,3.42,3.14,2.32,3.43,3.36
363,02/12/2017,1.0,5.0,A,Brighton,Liverpool,7.58,4.55,1.5,7.25,4.39,1.53
364,02/12/2017,3.0,1.0,H,Chelsea,Newcastle,1.26,6.45,14.0,1.24,6.65,16.5
365,02/12/2017,2.0,0.0,H,Everton,Huddersfield,1.72,3.82,5.63,1.86,3.52,5.01
366,02/12/2017,1.0,0.0,H,Leicester,Burnley,1.83,3.64,5.05,2.1,3.27,4.2
367,02/12/2017,2.0,1.0,H,Stoke,Swansea,1.96,3.41,4.61,1.81,3.68,5.13
368,02/12/2017,1.0,1.0,D,Watford,Tottenham,5.14,4.18,1.7,5.26,4.44,1.65
369,02/12/2017,0.0,0.0,D,West Brom,Crystal Palace,2.52,3.17,3.25,2.73,3.1,3.02
370,02/12/2018,4.0,2.0,H,Arsenal,Tottenham,2.63,3.73,2.7,2.94,3.53,2.53
371,02/12/2018,2.0,0.0,H,Chelsea,Fulham,1.18,7.92,15.58,1.2,7.59,14.82
372,02/12/2018,1.0,0.0,H,Liverpool,Everton,1.41,5.05,8.47,1.47,4.49,8.31
373,02/12/2021,2.0,0.0,H,Tottenham,Brentford,1.67,4.22,5.34,1.69,3.98,5.44
374,02/12/2021,3.0,2.0,H,Man United,Arsenal,2.07,3.68,3.75,2.08,3.76,3.58
375,03/01/17,1.0,2.0,A,Crystal Palace,Swansea,1.8,3.77,5.0,1.88,3.71,4.58
376,03/01/17,3.0,3.0,D,Bournemouth,Arsenal,4.52,3.87,1.85,5.45,4.3,1.65
377,03/01/17,2.0,0.0,H,Stoke,Watford,1.89,3.58,4.7,1.85,3.57,5.02
378,03/01/2016,1.0,1.0,D,Everton,Tottenham,2.78,3.59,2.62,2.59,3.46,2.9
379,03/01/2016,0.0,3.0,A,Crystal Palace,Chelsea,3.98,3.49,2.07,4.16,3.51,2.02
380,03/01/2018,2.0,2.0,D,Arsenal,Chelsea,2.8,3.51,2.64,3.32,3.42,2.34
381,03/01/2019,2.0,1.0,H,Man City,Liverpool,2.06,3.87,3.61,2.0,3.86,3.84
382,03/01/2021,1.0,3.0,A,Chelsea,Man City,2.95,3.67,2.4,3.5,3.59,2.18
383,03/01/2021,1.0,2.0,A,Newcastle,Leicester,5.35,3.99,1.7,6.57,4.14,1.58
384,03/01/2022,0.0,1.0,A,Man United,Wolves,1.56,4.37,5.98,1.74,3.74,5.53
385,03/02/13,0.0,1.0,A,West Brom,Tottenham,3.56,3.48,2.21,3.63,3.4,2.22
386,03/02/13,2.0,2.0,D,Man City,Liverpool,1.82,3.89,4.69,1.88,3.73,4.58
387,03/02/14,0.0,1.0,A,Man City,Chelsea,1.88,3.63,4.72,2.1,3.47,3.87
388,03/02/2016,0.0,0.0,D,Watford,Chelsea,4.32,3.43,2.01,5.0,3.75,1.81
389,03/02/2016,3.0,0.0,H,Everton,Newcastle,1.68,4.27,5.23,1.74,4.08,4.98
390,03/02/2018,5.0,1.0,H,Arsenal,Everton,1.32,5.85,10.95,1.37,5.45,9.5
391,03/02/2018,2.0,3.0,A,West Brom,Southampton,2.65,3.15,3.07,2.96,3.12,2.76
392,03/02/2018,3.0,1.0,H,Brighton,West Ham,2.37,3.07,3.66,2.26,3.08,3.95
393,03/02/2018,1.0,1.0,D,Burnley,Man City,13.0,5.9,1.29,13.5,5.65,1.3
394,03/02/2018,1.0,1.0,D,Leicester,Swansea,1.81,3.59,5.3,1.85,3.49,5.18
395,03/02/2018,2.0,1.0,H,Bournemouth,Stoke,1.92,3.66,4.43,1.93,3.65,4.41
396,03/02/2018,2.0,0.0,H,Man United,Huddersfield,1.17,8.19,23.45,1.22,7.2,17.0
397,03/02/2019,0.0,1.0,A,Leicester,Man United,3.84,3.37,2.17,3.9,3.61,2.06
398,03/02/2019,3.0,1.0,H,Man City,Arsenal,1.32,6.24,9.06,1.26,7.19,10.35
399,03/02/2021,0.0,2.0,A,Burnley,Man City,14.8,6.57,1.23,17.18,6.69,1.22
400,03/02/2021,1.0,2.0,A,Leeds,Everton,2.51,3.71,2.82,2.65,3.51,2.78
401,03/02/2021,1.0,3.0,A,Aston Villa,West Ham,2.23,3.5,3.46,2.46,3.57,2.98
402,03/02/2021,0.0,1.0,A,Liverpool,Brighton,1.37,5.5,8.87,1.52,4.68,6.57
403,03/02/2021,0.0,2.0,A,Fulham,Leicester,4.12,3.56,2.0,3.9,3.34,2.14
404,03/03/13,2.0,1.0,H,Tottenham,Arsenal,2.33,3.6,3.19,2.46,3.51,3.05
405,03/03/15,2.0,1.0,H,Aston Villa,West Brom,2.82,3.14,2.88,2.95,3.1,2.77
406,03/03/15,1.0,1.0,D,Hull,Sunderland,2.22,3.24,3.82,2.28,3.22,3.69
407,03/03/15,1.0,0.0,H,Southampton,Crystal Palace,1.71,3.79,5.86,1.69,3.88,5.85
408,03/03/2018,2.0,0.0,H,Tottenham,Huddersfield,1.19,8.05,18.5,1.17,7.75,24.5
409,03/03/2018,0.0,0.0,D,Southampton,Stoke,1.76,3.71,5.48,1.72,3.82,5.61
410,03/03/2018,2.0,0.0,H,Liverpool,Newcastle,1.22,7.6,14.1,1.2,7.8,16.0
411,03/03/2018,1.0,1.0,D,Leicester,Bournemouth,1.88,3.72,4.57,1.9,3.6,4.62
412,03/03/2018,2.0,1.0,H,Burnley,Everton,2.5,3.04,3.43,2.62,2.97,3.3
413,03/03/2018,1.0,0.0,H,Watford,West Brom,2.2,3.3,3.8,2.41,3.18,3.43
414,03/03/2018,4.0,1.0,H,Swansea,West Ham,2.65,3.19,3.03,2.62,3.09,3.17
415,03/03/2019,1.0,2.0,A,Fulham,Chelsea,6.49,4.68,1.53,8.62,4.85,1.43
416,03/03/2019,0.0,0.0,D,Everton,Liverpool,5.69,4.05,1.67,6.44,4.09,1.61
417,03/03/2019,2.0,1.0,H,Watford,Leicester,2.5,3.45,3.04,2.83,3.32,2.75
418,03/03/2021,1.0,1.0,D,Burnley,Leicester,4.1,3.29,2.11,3.89,3.13,2.24
419,03/03/2021,1.0,0.0,H,Sheffield United,Aston Villa,3.77,3.58,2.09,3.59,3.39,2.23
420,03/03/2021,0.0,0.0,D,Crystal Palace,Man United,8.18,4.7,1.45,7.73,4.61,1.47
421,03/04/2016,1.0,0.0,H,Man United,Everton,2.11,3.47,3.89,1.97,3.65,4.19
422,03/04/2016,1.0,0.0,H,Leicester,Southampton,2.27,3.35,3.56,2.39,3.32,3.32
423,03/04/2019,2.0,0.0,H,Man City,Cardiff,1.07,14.96,42.94,1.08,14.62,25.88
424,03/04/2019,3.0,0.0,H,Chelsea,Brighton,1.27,5.71,15.03,1.3,5.54,12.69
425,03/04/2019,2.0,0.0,H,Tottenham,Crystal Palace,1.47,4.67,7.45,1.47,4.63,7.59
426,03/04/2021,2.0,5.0,A,Chelsea,West Brom,1.22,6.5,16.63,1.3,5.73,12.2
427,03/04/2021,2.0,1.0,H,Leeds,Sheffield United,1.53,4.56,6.51,1.6,4.17,6.25
428,03/04/2021,0.0,2.0,A,Leicester,Man City,6.24,4.12,1.61,5.2,3.86,1.75
429,03/04/2021,0.0,3.0,A,Arsenal,Liverpool,3.18,3.66,2.3,2.94,3.69,2.43
430,03/04/2022,5.0,1.0,H,Tottenham,Newcastle,1.53,4.42,6.87,1.56,4.33,6.45
431,03/04/2022,2.0,1.0,H,West Ham,Everton,1.81,3.84,4.77,1.79,3.84,4.87
432,03/05/14,2.0,3.0,A,Everton,Man City,4.95,4.04,1.75,4.94,4.33,1.7
433,03/05/14,0.0,1.0,A,Man United,Sunderland,1.38,5.61,8.6,1.43,5.32,7.56
434,03/05/14,3.0,0.0,H,Newcastle,Cardiff,2.09,3.62,3.75,1.9,3.95,4.14
435,03/05/14,4.0,1.0,H,Stoke,Fulham,2.37,3.59,3.13,2.23,3.67,3.35
436,03/05/14,2.0,0.0,H,West Ham,Tottenham,4.25,3.76,1.93,3.82,3.81,2.02
437,03/05/14,0.0,1.0,A,Swansea,Southampton,2.46,3.48,3.06,2.37,3.45,3.25
438,03/05/14,3.0,1.0,H,Aston Villa,Hull,2.49,3.27,3.2,2.6,3.02,3.28
439,03/05/15,1.0,0.0,H,Chelsea,Crystal Palace,1.35,5.32,10.82,1.33,5.2,12.75
440,03/05/15,0.0,1.0,A,Tottenham,Man City,3.69,3.81,2.07,3.34,3.67,2.23
441,03/05/2019,2.0,0.0,H,Everton,Burnley,1.68,3.91,5.73,1.71,3.85,5.56
442,03/05/2021,1.0,1.0,D,West Brom,Wolves,2.97,3.25,2.65,2.62,3.13,3.11
443,03/05/2021,1.0,2.0,A,Burnley,West Ham,3.21,3.54,2.33,3.09,3.61,2.38
444,03/09/2022,1.0,1.0,D,Aston Villa,Man City,9.25,5.98,1.33,9.35,5.85,1.33
445,03/09/2022,0.0,0.0,D,Newcastle,Crystal Palace,2.1,3.44,3.89,2.12,3.47,3.82
446,03/09/2022,2.0,1.0,H,Chelsea,West Ham,1.58,4.37,6.17,1.69,4.03,5.44
447,03/09/2022,5.0,2.0,H,Brentford,Leeds,2.21,3.59,3.44,2.17,3.57,3.55
448,03/09/2022,0.0,0.0,D,Everton,Liverpool,8.08,5.21,1.41,7.8,5.4,1.4
449,03/09/2022,2.0,1.0,H,Tottenham,Fulham,1.52,4.63,6.51,1.54,4.62,6.24
450,03/09/2022,2.0,3.0,A,Nott'm Forest,Bournemouth,2.05,3.51,4.0,2.21,3.38,3.65
451,03/09/2022,1.0,0.0,H,Wolves,Southampton,2.3,3.41,3.41,2.14,3.53,3.68
452,03/10/2015,6.0,1.0,H,Man City,Newcastle,1.24,6.9,13.8,1.22,7.3,14.85
453,03/10/2015,1.0,2.0,A,Norwich,Leicester,2.26,3.63,3.31,2.33,3.44,3.34
454,03/10/2015,1.0,3.0,A,Chelsea,Southampton,1.83,3.76,4.84,1.79,3.9,4.89
455,03/10/2015,2.0,2.0,D,Sunderland,West Ham,3.13,3.46,2.43,3.03,3.55,2.45
456,03/10/2015,1.0,1.0,D,Bournemouth,Watford,2.13,3.54,3.72,2.21,3.34,3.72
457,03/10/2015,2.0,0.0,H,Crystal Palace,West Brom,1.84,3.65,4.93,1.83,3.64,5.0
458,03/10/2015,0.0,1.0,A,Aston Villa,Stoke,2.5,3.34,3.11,2.71,3.25,2.91
459,03/10/2020,3.0,1.0,H,Newcastle,Burnley,2.51,3.2,3.12,2.45,3.38,3.17
460,03/10/2020,1.0,1.0,D,Leeds,Man City,7.98,5.31,1.37,8.85,7.49,1.28
461,03/10/2020,4.0,2.0,H,Everton,Brighton,1.78,3.82,4.82,1.81,3.86,4.78
462,03/10/2020,4.0,0.0,H,Chelsea,Crystal Palace,1.43,4.86,7.79,1.56,4.31,6.67
463,03/10/2021,2.0,2.0,D,Liverpool,Man City,2.99,3.55,2.46,3.12,3.54,2.38
464,03/10/2021,1.0,2.0,A,West Ham,Brentford,1.84,3.65,4.82,1.76,3.85,5.13
465,03/10/2021,2.0,1.0,H,Tottenham,Aston Villa,2.13,3.61,3.64,2.14,3.47,3.74
466,03/10/2021,2.0,2.0,D,Crystal Palace,Leicester,3.17,3.44,2.41,2.87,3.3,2.7
467,03/10/2022,4.0,0.0,H,Leicester,Nott'm Forest,1.78,4.2,4.48,1.74,4.15,4.75
468,03/11/12,2.0,1.0,H,Man United,Arsenal,1.74,4.06,5.07,1.74,4.09,4.95
469,03/11/12,0.0,1.0,A,Tottenham,Wigan,1.5,4.56,7.45,1.54,4.44,6.79
470,03/11/12,1.0,0.0,H,Norwich,Stoke,2.67,3.36,2.87,2.46,3.37,3.16
471,03/11/12,1.0,1.0,D,Swansea,Chelsea,4.63,3.8,1.85,4.33,3.79,1.9
472,03/11/12,0.0,1.0,A,Sunderland,Aston Villa,2.16,3.41,3.79,1.99,3.36,4.54
473,03/11/12,2.0,2.0,D,Fulham,Everton,2.82,3.5,2.63,2.76,3.52,2.68
474,03/11/12,0.0,0.0,D,West Ham,Man City,5.18,3.98,1.74,4.66,4.0,1.8
475,03/11/13,0.0,0.0,D,Everton,Tottenham,2.54,3.43,2.99,2.23,3.41,3.59
476,03/11/13,1.0,0.0,H,Cardiff,Swansea,3.55,3.39,2.25,3.34,3.33,2.38
477,03/11/14,1.0,3.0,A,Crystal Palace,Sunderland,2.08,3.48,3.96,2.11,3.44,3.91
478,03/11/2018,0.0,1.0,A,Cardiff,Leicester,3.85,3.37,2.16,3.45,3.47,2.27
479,03/11/2018,1.0,2.0,A,Bournemouth,Man United,3.62,3.64,2.14,3.9,3.98,1.95
480,03/11/2018,1.0,1.0,D,Arsenal,Liverpool,3.92,3.77,2.0,3.91,3.94,1.96
481,03/11/2018,1.0,0.0,H,Newcastle,Watford,2.78,3.25,2.85,2.85,3.29,2.74
482,03/11/2018,4.0,2.0,H,West Ham,Burnley,1.76,3.74,5.42,1.57,4.17,6.85
483,03/11/2018,2.0,3.0,A,Wolves,Tottenham,3.13,3.36,2.49,3.43,3.38,2.32
484,03/11/2018,3.0,1.0,H,Everton,Brighton,1.58,4.07,7.01,1.57,4.04,7.24
485,03/11/2019,0.0,2.0,A,Crystal Palace,Leicester,3.57,3.42,2.2,3.86,3.62,2.05
486,03/11/2019,1.0,1.0,D,Everton,Tottenham,2.74,3.55,2.63,2.54,3.62,2.82
487,03/12/12,3.0,0.0,H,Newcastle,Wigan,2.02,3.58,4.07,2.06,3.52,3.94
488,03/12/13,1.0,0.0,H,Crystal Palace,West Ham,3.36,3.28,2.39,3.2,3.42,2.41
489,03/12/14,1.0,1.0,D,Everton,Hull,1.5,4.41,7.8,1.54,4.42,6.83
490,03/12/14,3.0,0.0,H,Chelsea,Tottenham,1.44,4.93,8.02,1.46,4.87,7.6
491,03/12/14,1.0,0.0,H,Arsenal,Southampton,1.78,3.86,5.02,1.8,3.73,5.07
492,03/12/14,1.0,4.0,A,Sunderland,Man City,7.23,4.67,1.5,7.0,4.87,1.49
493,03/12/16,1.0,5.0,A,West Ham,Arsenal,5.08,4.1,1.72,5.57,4.41,1.63
494,03/12/16,3.0,1.0,H,West Brom,Watford,2.16,3.33,3.89,2.1,3.38,4.03
495,03/12/16,5.0,0.0,H,Tottenham,Swansea,1.36,5.45,9.64,1.36,5.67,9.36
496,03/12/16,2.0,1.0,H,Sunderland,Leicester,3.39,3.44,2.3,3.43,3.52,2.25
497,03/12/16,2.0,0.0,H,Stoke,Burnley,1.64,4.1,6.03,1.62,4.04,6.45
498,03/12/16,1.0,3.0,A,Man City,Chelsea,2.14,3.59,3.64,2.15,3.49,3.72
499,03/12/16,3.0,0.0,H,Crystal Palace,Southampton,3.58,3.39,2.24,3.66,3.42,2.2
500,03/12/2017,1.0,1.0,D,Bournemouth,Southampton,3.16,3.22,2.54,3.62,3.29,2.27
501,03/12/2017,2.0,1.0,H,Man City,West Ham,1.12,13.0,19.5,1.11,12.5,26.0
502,03/12/2019,1.0,4.0,A,Burnley,Man City,10.8,6.62,1.26,10.93,7.61,1.23
503,03/12/2019,1.0,0.0,H,Crystal Palace,Bournemouth,2.27,3.41,3.42,2.27,3.41,3.41
504,04/01/17,2.0,0.0,H,Tottenham,Chelsea,2.77,3.35,2.77,2.71,3.09,3.05
505,04/01/2018,1.0,1.0,D,Tottenham,West Ham,1.26,6.25,12.7,1.29,6.1,12.2
506,04/01/2021,1.0,0.0,H,Southampton,Liverpool,5.03,4.44,1.67,6.16,4.92,1.52
507,04/02/17,0.0,4.0,A,Crystal Palace,Sunderland,1.73,3.91,5.37,1.7,3.82,5.81
508,04/02/17,6.0,3.0,H,Everton,Bournemouth,1.74,4.0,5.14,1.7,4.03,5.41
509,04/02/17,2.0,0.0,H,Hull,Liverpool,7.68,4.59,1.49,7.15,4.43,1.53
510,04/02/17,1.0,0.0,H,West Brom,Stoke,2.31,3.29,3.53,2.41,3.2,3.41
511,04/02/17,2.0,1.0,H,Watford,Burnley,2.12,3.28,4.1,2.13,3.23,4.14
512,04/02/17,1.0,0.0,H,Tottenham,Middlesbrough,1.29,5.95,13.45,1.29,6.15,12.5
513,04/02/17,1.0,3.0,A,Southampton,West Ham,1.85,3.67,4.84,1.78,3.86,5.0
514,04/02/17,3.0,1.0,H,Chelsea,Arsenal,1.94,3.58,4.42,2.08,3.36,4.13
515,04/02/2018,1.0,1.0,D,Crystal Palace,Newcastle,2.05,3.4,4.19,2.12,3.31,4.06
516,04/02/2018,2.0,2.0,D,Liverpool,Tottenham,2.13,3.71,3.55,2.01,3.84,3.81
517,04/02/2019,1.0,1.0,D,West Ham,Liverpool,7.52,5.27,1.41,8.97,5.93,1.33
518,04/02/2021,0.0,1.0,A,Tottenham,Chelsea,3.58,3.52,2.18,4.11,3.59,1.99
